,company,year,EoF for SCR (£m),Excess of assets over liabilities (£m) [= equity],GWP (£m),NWP (£m) ,SCR (£m),SCR coverage ratio,Total assets (£m),Total liabilities (£m),"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)",Gross claims incurred (£m),Gross combined ratio,Gross expense ratio,"Net BEL (inc. TPs as a whole, pre-TMTP) (£m)",Net combined ratio,Net expense ratio,Pure gross claims ratio,Pure net claims ratio
910,263,2016,325.66430868809823,314.7591082346438,58.48611027064704,0.5678913257474308,78.66579839112768,0.7860531324619346,304.7890341504445,1824.972272157712,8.653843894407911,1.7311918471422945,1.0217649648727065,0.049467427269495504,1.456491755562051,1.027943716331622,0.34608706778157455,0.5204421781445608,0.8869937899687115
911,263,2017,137.7943277467063,263.18912383071233,108.24242216867893,79.7333372820714,173.19536376956538,0.4950135717270297,1647.4979803742308,551.1465483879052,18.850937749852466,10.261460733898835,0.11373024319143693,0.18054513924244953,4.676041292359084,0.5991190156918563,0.4061052731980276,0.48567347433097824,0.33303829139204466
912,263,2018,1.1663492036473269,166.11253196631054,69.91493495601821,44.371182249339775,61.17638078275421,0.13489655357253227,1012.7603836456867,1986.0498916588315,19.48091512076519,4.628587545775501,0.002856878761528086,0.2233746640141963,5.643888693813474,0.4328273061738976,0.1528455220705501,0.4278228600808676,0.1101884334644119
913,263,2019,276.3975083817086,250.43928110252378,93.37432541235495,7.029149788127474,67.31903780396507,0.5232350182538941,151.4003138670354,810.6766834104503,20.40269920189856,0.6089433791283533,0.5407788502169869,0.41191316681866197,0.0436020332305142,0.6657222360888319,0.009535916585639967,0.5315939018414295,0.3494894530891371
914,263,2020,62.564935108863615,34.98499516886524,52.77321928936837,80.99061468117895,54.71086346402333,1.3968508555890227,1120.1430817119726,2719.916748394913,18.41192146049835,28.845243859571397,1.0333745366396314,0.33554870670236925,0.972699940252711,0.1443934031584744,0.25105468400274245,0.6484254910564335,0.17818443687596358
915,264,2016,212.18656380177137,23.675133518319765,283.88283752495335,169.91595285774955,192.6897571323135,0.8995150896726042,531.8369345173514,30.079909851795296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,264,2017,28.51232295511919,165.16200063745381,264.09899571692245,338.16323749524867,48.120026195216845,1.3291382441138178,226.27772601481894,587.9228305872037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,264,2018,124.36588534509376,59.44070162541164,181.961280868259,65.10976022293157,47.79384089611498,1.4970793421853055,142.01595308883438,733.3487405473113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,264,2019,249.76797722272562,62.04675413071187,48.417315617703544,40.24647776386553,154.79928364646776,0.17684418747357614,449.4029702794311,304.52247305132914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,264,2020,107.01865872805065,94.64712658660467,36.13999794770481,2.136585125802779,160.37936229554353,2.1249949272816733,140.95764471224257,561.5172442663371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,265,2016,34.71153771832518,173.3973102432689,113.92929446963637,104.51814740576584,89.89073434605096,0.07219928502609058,797.8350546024956,185.7816565465634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,265,2017,145.9595960432856,210.40287025033896,36.76598742081188,37.10152905701957,78.36382440846194,3.768980943491015,353.83187483939736,91.02032605009698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,265,2018,232.85395548082175,178.73467519467465,21.51329185522588,26.87864599286208,84.33087113117867,2.8285985941198035,52.30553849065237,786.0764792029595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,265,2019,253.29999217209388,135.82705300499453,12.16448930255493,68.65023769752969,132.50487801147665,0.6087982164265648,243.15011547564674,339.5892432259882,0.07488627383120389,0.14306087397554557,0.0,0.0,0.380335256358473,0.0,0.0,0.0,0.0
924,265,2020,96.38541635335005,127.6643465466259,32.57554750209802,0.5428558633515718,128.34025594953937,0.7710520780856213,992.3203745027711,1002.5905309710996,0.40961979062358206,0.010335536892396474,0.0,0.0,0.32511500573702007,0.0,0.0,0.0,0.0
925,266,2016,603.1255392387128,839.5565329708116,633.0361093834022,1337.9068732775477,787.4666513219635,1.2122319228177718,3052.697598635325,2551.91194151655,13.901530763245297,18.95038272245474,1.4695591856589063,0.2022098579272695,1.8304365067225286,0.0,0.0,0.915806424599893,0.0
926,266,2017,582.3392309086294,1125.7858535727057,126.339824938863,983.2092788671451,458.17135730966396,0.20181436481015586,2459.104235490899,733.6040638826711,57.41191732785309,10.891833130189882,1.35603991825695,0.4958593796598653,0.3592409494451417,0.0,0.0,0.4393417423326322,0.0
927,266,2018,450.2326198552317,486.9128087630337,1656.4510215632881,860.3697735361623,241.14976694304895,0.32262857698449476,1722.4836820396526,1853.178902895011,41.70534886112983,9.296872336546135,1.723041412223669,0.27332733841414375,0.9120546096826574,0.0,0.0,1.1159626527204063,0.0
928,266,2019,146.20243034484486,655.2070211523545,1346.221179239449,997.91531047483,454.04468618200167,1.209868628194763,3442.71266372689,1009.4889058786783,14.818021534620385,45.055074769995315,0.9024333599330931,0.1730445035107518,-7.1414057673494495,0.0,0.0,0.8046365509422565,0.0
929,266,2020,921.2481621182476,1280.4480221502754,924.9447710384862,30.081804461976937,556.3635736774025,1.2973289069338174,1301.3154295580005,1854.873218907313,62.3525228274884,15.151871662147991,0.5435531323466763,0.13685139293790582,-1.1719073562129154,0.0,0.0,1.229338802707112,0.0
930,267,2016,544.5361844981466,218.26710384270396,614.447761561145,61.410999996599344,180.3355770182046,0.46086788840392495,92.50140844202215,503.0573166381326,-1.5057554486565101,0.9333955473428793,0.8744291361706201,0.5018129912850705,-0.711641329687699,1.6828746400513284,0.7083224041698875,0.09580875504244823,0.35943634669789754
931,267,2017,488.2412839144692,198.52440767624472,287.7867206274966,457.2856273308592,309.87978781607416,1.5097387391194872,123.4043893553109,1372.4938387000982,-2.1342015510066417,3.2338155874051138,1.5181587332251865,0.21546406388307143,-0.8009269037731618,0.7413443303559133,0.16995094206551706,0.1893299283930934,0.4343655672209569
932,267,2018,837.8252664097383,582.0065785558576,391.77187094554614,706.5477659283549,42.5772594715614,1.6491126472070354,1335.577647559976,1533.5792471159186,-3.239620442820565,6.543213740852434,1.235762553717889,0.811780330873059,-0.3265589624889615,0.7031164698352804,0.3456885065592814,0.0462964986286837,0.09844488191743986
933,267,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.890544609350105,6.163549206695855,0.15625281936550037,0.5536100180291006,-0.2705789807500396,1.558917257898113,0.3465630415285919,0.3691209097437331,0.49966649805649704
934,267,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.669606772356191,8.259308661359396,1.5600595068868741,0.5707773859770542,-2.785810567152867,1.5290673769750844,0.8446844552108542,0.09992399297240517,0.7416608161781815
935,268,2016,52.192530577521794,8.648148892909703,10.67916230786866,132.1021362659192,3.039074397916741,0.8625079606635245,237.6906327221105,393.5278781624059,13.064210722923566,15.81027345862619,0.021925692439924878,0.23323911684683094,7.125784746331225,0.791781175757552,0.26939354634605894,0.6641984556160114,0.29722001178188984
936,268,2017,34.32319991381004,616.973468664194,266.18849899202286,42.6302460815509,56.076200322137964,7.008727296162393,10.166515746914113,365.06716235910403,24.6795396736932,18.483241167772643,1.3756202818682017,0.1669192638818913,5.353736268751043,1.042502368948905,0.29550511294283455,1.0347709897388155,0.24730424348653773
937,268,2018,111.85145748755133,302.40931676649905,221.4919650224364,269.13042160244515,137.48041276560474,4.742414246652343,1092.1814043875795,121.30284325891488,28.726079481387927,3.394969532250156,0.6648540191951304,0.4248062862451962,6.005145943174076,1.7278757412069028,1.173747098088712,0.8783106506540076,0.9846252598660457
938,268,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07777789911635,17.575567672819155,0.47448659103390683,0.43682428207312757,4.103489618061479,2.0236131469945557,0.6663036461773101,0.09700893769519776,0.8891924976007854
939,268,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.891648129302354,30.89281400967094,1.3339943849936793,0.5377079295073528,17.669848710676728,0.7736650716036158,0.6410930518481747,0.09031537376065213,0.3328688306780124
940,269,2016,9.118629575397467,2.0336019608821685,0.0,0.0,21.30991743362761,1.2351543314819398,27.305715786207188,86.1141265256711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,269,2017,10.02728755625823,14.330230956244417,0.0,0.0,16.155759072311945,0.1630467785277453,44.12011476545988,53.8796319683261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,269,2018,0.5607073857844056,5.53366132683038,0.0,0.0,2.1398440336103453,0.38435512911485553,27.36182304962139,45.63857630916867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,269,2019,1.2995257344303204,7.846216348263515,0.0,0.0,7.2829317300652825,0.34176450824094423,36.17700158894542,8.128744499278499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,269,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,270,2016,4.071433918184793,11.022011818771059,0.0,0.0,0.37818708696737213,4.566580388958841,2.748655607172904,0.8394120530029342,88.39038623983824,-55.33130413726951,-540.8960145672098,0.35150882548010093,0.0,0.0,0.0,-32.42674707458258,0.0
951,270,2017,3.3343399138835865,9.247179771644388,0.0,0.0,0.21455431366424638,4.141224299209656,10.367175850259345,0.44581450118668686,693.7937372720106,-6.083755930228328,-179.99448046745994,0.410150388711954,0.0,0.0,0.0,-23.43636201552332,0.0
952,270,2018,6.044353864583162,0.08463582255054007,0.0,0.0,0.2578794478934586,2.7288810360303875,4.147134473762314,0.010668233149505628,162.09847241458215,-1.028214622261931,-210.45845590310515,0.703238105645646,0.0,0.0,0.0,-66.06184391345376,0.0
953,270,2019,7.1098930428992615,4.610649302773281,0.0,0.0,0.16841344795152915,2.2086528624563893,1.71457466797856,0.1649076934602014,272.666424975493,14.282620878637026,-1618.2147869252653,-4.856659972007557,0.0,0.0,0.0,-4312.893021662673,0.0
954,270,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.8139289073813,1.1275850687992324,1597.3290867369294,4.181817154435717,0.0,0.0,0.0,748.3307585119679,0.0
955,271,2016,5.855898438594606,2.6631313159769894,0.0,0.0,2.025564918381861,5.4207946139632295,10.084831476737449,0.8481474186980419,12.654949397873025,16.9668753825747,1.45795927757443,0.03611085947989671,-2.1690240446094893,0.01868171866365096,0.006385022152412543,0.33178825213625796,1.4879884043265168
956,271,2017,3.1201713514117673,4.325236389633719,0.0,0.0,0.3898809400848728,1.7232610799601844,6.250835683524522,2.5230691748046463,7.8325063556058625,0.5219540652417889,0.17434970682830866,-0.0016795685470889984,-0.00017407089073500338,0.5963044146885043,-0.014070988740705143,0.27982601976169014,1.5436230041112602
957,271,2018,0.794339997820657,7.038909648802834,0.0,0.0,0.8279261302284663,11.588897621031586,3.738364563810959,0.4923865645450589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,271,2019,3.7553089244268034,5.908578194627427,0.0,0.0,0.68978985743017,7.673922154051496,8.24560181086355,0.6743118224368597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,271,2020,3.070518026439175,1.2348853637482833,0.0,0.0,0.011426848798507382,15.711354515089747,6.269194998043911,1.7944420948688147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,272,2016,180.37076862435265,1995.420810000324,381.8226378498983,1385.6287900819052,551.7277833118395,1.023643507913854,6384.755225179901,17435.698753325825,1029.6016496430846,404.8638646985936,0.8789790095776875,0.2937985443269248,654.6307227176344,1.2186953503022024,0.5733217171135254,0.4319219624023594,0.6373352435793226
961,272,2017,266.0222191279475,325.3872626360418,2469.6205904748554,263.28589526301386,853.4604399696369,2.6518250126786285,14750.532268433297,19909.926440688498,588.2244894414597,408.38390262907717,1.0720138306507057,0.3182570252167414,302.5312937897077,0.16239857158448334,0.9120105301497774,0.5556285543230559,0.23641264987597452
962,272,2018,2117.4793616210372,1105.102232865974,1024.219087584396,723.0620922226515,1.3110296657602436,2.447458134314043,1188.5361258705116,937.4271877483318,311.7110695286555,184.79146815523245,0.39463593081361625,0.31859976623585873,26.528211073860337,0.22480705910645477,0.1505772798506275,0.4362734588276639,0.2847391615792013
963,272,2019,2876.4792850569866,633.5878494293406,149.1790059317382,1017.0047391785673,573.6915369105826,1.5986719227686057,29406.494946328217,12271.454233458462,1057.549423777767,54.70910207839717,0.9263552320861311,0.21747760910028469,833.9820694261724,0.16777627305800535,0.8859461083099227,0.2849158666060086,0.7700043118415857
964,272,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.448604796545,37.62286186930714,0.4919160631360174,0.5159240125476777,702.3272201288611,0.7846198782878034,0.2014787085854148,1.0873993750010673,0.26053786445519966
965,273,2016,6.721597500537072,14.38225635319839,7.141654656082372,47.64928754702281,7.847567991132592,4.221789005487458,20.896482140377827,4.324636205295671,156.9640431016083,287.97114236627397,0.39970546858109357,0.337522687802906,194.62932310569636,0.3167836661092841,0.23909867954872194,1.135556684962843,0.7211732224372107
966,273,2017,7.712080361886105,15.778165568632579,20.306675407864528,25.15418625232547,7.809487492750052,0.944551032063078,10.771628637875304,4.899371320326133,1607.8138700823172,143.39872414591645,0.4642040936531068,0.2293865197606927,131.63182494023226,0.44732575736771174,0.02221721198882714,0.10262396750013307,0.42825289641346176
967,273,2018,2.510500238225906,18.891571371621957,0.143347360484601,22.796238837939644,0.38708497084585847,1.2507305403019169,26.9776361244829,0.8302111788080957,560.5324683642712,50.457672590653004,1.6903556000904563,0.3544000260667219,164.52365869857806,0.7174382205270159,0.1445820032453419,0.7112671185630851,0.5609285232338973
968,273,2019,1.1283595183962956,11.364556179123127,14.307807075676472,5.245174824422135,6.309102983928047,4.911162260490121,7.600519140881703,4.692677699228087,1133.6917958514784,430.2763702801245,0.8595059091594954,0.29492226248484443,269.57782947219454,0.7630535764114306,0.2497115413296713,0.23738287649945697,0.9807851738201542
969,273,2020,16.901083227688122,2.580911368631457,35.46613357382143,6.65045947052674,0.9817393247855734,4.283009029210621,24.754771972590625,3.9360484943431433,2291.8938305435163,461.61069032813754,1.296532391152627,0.13596651646922453,383.32135725538456,0.2828341993874138,0.3672115834707361,0.09274859995586549,0.5058704564574603
970,274,2016,32.26072084366613,15.010344074698137,2.0086103146966123,5.762091679077005,8.181180051440343,0.13616957957737186,8.002480348787923,12.943552638119957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,274,2017,28.24690379987295,7.780795600568482,21.766582566549726,5.858519527436608,5.379548925683127,2.0560262072417017,52.89833151840761,17.36375917948475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,274,2018,18.936175949613638,15.073365816607181,29.038682340934503,2.365518259797167,1.3734081785713432,2.9047082764953354,47.587789913047935,26.093603999032638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,274,2019,3.8638024230868533,12.10478115190586,31.157962763364424,7.131287984366158,3.8510505561500206,3.037019272618397,30.9679352292017,3.735446046608934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,274,2020,134.9866074965088,49.450046817445205,1.5328180050203473,-30.179541053643916,11.147501837073127,1.224198936858231,1344.5066486266514,84.54466083699478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,275,2016,732.5521044636291,320.5527260747028,94.8209050417424,32.358607332226626,247.6816956429458,2.7703912292374677,702.2967312982187,299.8466942932815,305.7099112772293,240.82664500784577,0.4547036633885525,0.14307306524886468,150.0640519339293,1.2013728407828517,0.39612181278504316,0.0006441419579256807,0.12384393508825968
976,275,2017,529.9374315503661,195.0952902793176,326.8125664912365,49.570334850894454,16.13082715382035,2.14287803105834,65.87712473221923,746.4489768321012,200.53609402925184,1701.4924192084538,2.2596650892198165,0.20682204076623517,87.45270749815029,1.8849219962902564,0.5621535054362516,0.4751982553433319,0.5407885519664783
977,275,2018,576.770094305722,666.7747777989443,541.7098337083239,155.7629904990961,258.8964122683034,0.3874562875350134,473.6797948348878,399.24810820690317,344.70124836657664,6.391806825373365,0.8482642519915541,0.20544248303428814,19.982547756780804,0.23271116875366354,0.22742495137148247,0.5472617740741849,0.37268724947130716
978,275,2019,611.4723716546043,441.528664963042,585.0480625033242,138.92898779207954,222.6101681414186,4.082547673848156,25.60771995635171,1015.5549785773089,132.02731656074408,234.59848033210324,1.106611449019903,0.1806923406400426,0.6569102513661605,1.7114382392753589,0.3539058150671225,2.799910642408656,0.9564342114791683
979,275,2020,249.40412174613,151.35361139086095,1005.9094190614481,87.23136981758199,185.37083243863967,3.2965251182500412,480.6893041798331,45.20828418657533,215.5601535590296,7.489671764298587,0.616349508490003,0.006811809801704663,4.640862287896684,0.3977706537542898,0.21712141583742797,0.044841094811521966,0.3236119984837936
980,276,2016,462.6485302138278,261.8454381929499,0.015801122823591352,-0.003988912364554587,131.02536401972918,0.010799199857874404,24289.624498280336,3669.8212826307577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,276,2017,171.81659191590765,8.014523843743236,861.8095709456937,9897.767778727803,310.55862749024516,2.4096332290901836,17187.891687762683,3226.1571398984966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,276,2018,565.6645461485489,249.10251867375365,9830.576467652976,2565.770457163124,89.45293504801715,1.6471487786391674,34505.199005215305,44395.66888295516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,276,2019,483.42906322513164,680.6223231118818,5385.561561137745,1179.9938767724555,150.2995249311781,1.4748733596759052,19144.032568613176,47144.66971654288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,276,2020,209.6302763230782,257.56387782309366,5587.206833546253,3073.774783326921,263.1675486698184,0.8051408974527446,56366.8715649664,49396.05890887896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,277,2016,4.716225451801337,6.589569263381422,-0.041652353224352456,-0.438653402233767,0.39072644130634815,9.460363206167157,1.6165833287297484,8.57650490683649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,277,2017,8.856393354256282,2.6721178675258854,-0.07340771261898567,-0.029824733756017817,1.7957500068669043,2.206848190279097,22.72678436804203,1.303636151868426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,277,2018,1.9526006715099147,5.137386191568934,-0.028284036259471377,-0.15706285206316,1.488909433700929,7.511060968164251,10.515114170828086,3.761207252878465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,277,2019,1.9847206819967131,1.1443057388677111,-0.047060701867532494,-0.03390952974200795,1.3162279269412571,10.598689376163486,20.38021637892279,6.736645212982442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,277,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,278,2016,13.050494553124109,6.500857980771859,1.3322976898782233,2.5751986887681606,3.7258322432144872,0.32473286923851347,6.765735215412354,4.308088984224458,129.09141658103132,285.0134400120619,0.5751295391307228,0.45322056241520325,349.3567512622981,1.2716568899229952,0.3406672747792807,0.6340575696936863,0.21435964658548878
991,278,2017,0.7817951715590733,5.711432154062103,-0.0031956022313545072,0.01674057955840475,0.3826089390035288,6.721526672425885,0.4512216082584995,0.031000345328493394,1374.1423787610977,286.83986045968413,1.4375414137976206,0.06055186029475361,2.9830794221034003,1.3920561026688771,0.13425106140154605,0.3802915048256633,0.42310156914155767
992,278,2018,4.422975464993887,0.5234108256990759,0.0,0.0,0.24898958062131868,25.86530038929203,3.2354462629713017,0.16646183378854484,411.6874367876029,77.78069547552484,1.2535882378867003,0.029874166689763886,168.32910545900268,0.7310549619609502,0.23234908280118055,0.823122677755028,0.7269412597324642
993,278,2019,5.77138183166737,0.6986422124143357,0.0,0.0,0.025424210098616232,13.609392271398052,7.480959255340608,0.013797087191409296,1523.7756730168596,570.2868308744103,0.054820704939977705,0.391956421002575,511.9534825954522,1.5072752669662086,0.6861062828628237,1.5386675941093886,0.2787805540958374
994,278,2020,9.866710226812394,0.006934952061331029,0.0,0.0,0.4898917791280018,24.752541008265425,9.783134868390317,0.09718375288472104,283.5057111519481,28.07616361160657,0.8583175723774766,0.6494147430119973,26.93207975671944,1.7916677622869241,0.2998411272807138,1.3358296529822744,0.35692467180322757
995,279,2016,96.18241137966704,48.436729197740696,113.54058562334762,45.00264765455603,25.217763894457125,2.5938362001551476,50.521018962148965,13.463620787759364,-7.743394502877122,3.5765672095195513,0.8848805913182128,0.6124819206827642,-3.913973683851971,0.8559440590777447,0.1241726477137462,0.35436862727247803,0.7750975041749029
996,279,2017,74.19185938017014,129.96257698389647,155.28480319453965,72.1158742128971,8.3642573800359,2.504991434604001,152.3490812454279,31.33958699291315,-3.6561162564685783,6.003363937485349,1.5669896113892274,0.5201361375684647,-1.0044409372449448,0.9416542102303178,0.6727537254177488,0.7322169089173457,0.6836597185780585
997,279,2018,121.21204507417997,47.19713494733053,140.2229017030145,13.601452030023571,81.82145336230714,0.3426187525166269,290.89480275535703,137.42518824447853,-0.05838568271873405,1.4416414487514475,0.6746731765648369,0.5243919899084729,0.8813892232175609,0.31986727243468566,0.9767815429388481,0.21205152968443178,0.1220266230500897
998,279,2019,12.516827829260412,32.10278730202727,1.7898405396474095,12.309197704907442,2.821402211948545,1.1091448450422086,50.81206066179658,50.72416992936101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,279,2020,85.33753773166833,131.76044305408575,10.399445057584686,25.935708456923464,24.661426486549935,5.766205741941581,66.77406111845099,54.17963949672743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,280,2016,66.41195191933033,659.2577100028623,26.266248590821007,65.09952169446508,6.932436388273786,3.432217781621311,287.70656682311954,1622.3391009924503,279.9369043280829,1102.3197435962634,0.8607399509047222,0.5345278822123412,2379.462672802259,1.0475300734164037,0.14421252058908068,0.22366689504717507,0.3396843080640141
1006,280,2017,644.4714378102615,279.8521426122097,7.446795156501555,78.76943462615898,192.43614971845608,0.9630191593561747,659.3197086608662,1579.0644758615888,304.5882244893702,1339.9263835184909,1.412329240361972,0.4347039931990445,2514.517318625757,1.0451794062724893,0.30473416952384025,0.9001487169889122,0.6684274964409739
1007,280,2018,522.8875786240118,211.46872793886698,476.8268157785504,105.99336281417399,196.33176416080056,3.595696761910388,2639.754572677625,235.03311652609736,1582.5913850187833,1402.3817690349765,0.5105539736684227,0.3055593839729903,1951.8970559289892,0.3409959471427195,0.3142755769141588,0.8885671673144031,0.19607222016556164
1008,280,2019,554.6168119308925,592.3371323502154,100.11331559219015,97.37385885338708,141.51315468744733,5.364889530775105,466.8865508920808,828.4110131547778,1572.577815211921,1064.1299977156782,0.4946278889086566,0.5030180516735837,1112.6019886622707,0.5058183397229042,0.019139376917676556,0.2288532474587817,0.007921024036203565
1009,280,2020,702.5465162153793,280.836858774374,1031.3471848131685,1.7331950911208513,184.66352140486268,3.02849007703585,1702.4156256243155,1213.3886225922427,2351.0220833743606,1228.9906064092054,0.9754390596558284,0.2224288067584838,1399.5335645868288,1.0314209396418261,0.4376008915617624,1.075578730821087,0.7118838196789461
1010,281,2016,2070.111501193039,1588.3657184218882,1317.9189586599318,198.55568549848658,216.36473561912177,0.5523678520059324,4724.348991241864,1209.3940357827285,431.54281852724,157.63261275783,0.3606369178917,0.5533737840581113,25.462231254033906,0.11018921638208011,0.6596493572493035,0.84241658010498,0.5253847503611176
1011,281,2017,55.2685104051043,1023.7414773002997,2364.467172505697,1557.8682204722165,1357.2978412981472,0.9529947293718471,2966.38081398717,237.67472594221636,298.8154494545414,160.05842399791158,1.6874432007669822,0.6033302360514832,158.3803865667609,1.407808843260143,0.5763767338233031,0.7344692483587887,0.6972535225566651
1012,281,2018,626.8329747840795,1993.6313707010095,1588.1721552787355,1286.8967218642906,958.3880558779899,0.37660419528449657,8489.458311481354,560.5808135802264,212.55025576595943,90.56481186908938,1.3661376426598768,0.5597097895724819,366.62938908155974,0.8012243739264748,0.3964028977458489,0.8027906910781732,0.5656797611990424
1013,281,2019,27.02013355635746,750.6767706597011,751.145407058948,208.08525085378486,1116.7635892442408,2.4187219393949366,5473.302576880954,4479.285915477049,83.0324504404623,5.199903574254679,0.6979658158107795,0.45215706730860805,84.73849011216699,0.6746775082770005,0.716653066156889,0.9047398413903995,0.5774673496464685
1014,281,2020,457.0436480271573,365.962308717544,1826.8376053085985,861.5343339237493,685.9674497325344,0.14969749764927076,6788.030168673151,4652.864421528289,152.90122949466206,94.20786344216138,0.6651822809703737,0.1374658293906757,1.4686958676456048,1.53424174291747,0.024187946642199958,0.7449290308751361,0.6930516158872062
1015,282,2016,43.72963084082501,61.36270647074788,36.808714652930114,0.0,3.930174587330678,2.7177298150354154,473.2608966257968,66.83559208530892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,282,2017,9.673079196824416,31.845089414535618,58.928655594122226,0.0,16.628433541130715,5.235974677809206,200.57011184666385,35.37091094480293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,282,2018,33.07784252912371,37.776688675764504,11.635433234871543,0.0,7.396249220719808,2.9059209230440493,308.5698070577168,390.1239770889016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,282,2019,47.195869513177726,87.84423240722575,49.217953838831114,0.0,6.5386287568276975,24.387487619570926,168.89419776370553,19.596453046782095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,282,2020,37.211583676070056,52.881583184482594,31.089287579249067,0.0,0.9978247408998322,25.150460541830448,26.09976625515493,92.76200383337077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,283,2016,314.1651283365474,195.81406049479563,16.961517095901932,7.139056514238932,26.35713566274883,4.794173101219952,236.0226239711681,281.5203938360868,3744.338455682501,3277.180296917202,1.4303706179923623,0.622352724550248,6570.153021778418,0.20540581053367615,0.49471607290219394,0.12753737588366976,0.027604873673838612
1021,283,2017,306.72513375337456,171.00615959168,4.74382547764261,14.291939988189016,50.980656756051694,3.6737873145739908,248.57360664314308,133.42662498738184,498.4844640162869,1706.5206286977882,0.19993941937871978,0.10875465198990314,119.8213821045491,1.0458888330583553,0.4334684628925478,0.37017207044485095,0.5557741949981927
1022,283,2018,231.28481088865098,414.4299804130311,1.89859285438854,9.697271160696811,40.00297649069207,5.031955948331238,1044.3493853591654,416.149836926015,7967.9081033442035,890.9852631515985,1.4469458003361102,0.5148406263439439,3817.497881834962,0.8357404909757771,0.23851001587277723,0.7397634486781711,0.8992139629853942
1023,283,2019,372.1627946272205,499.69831846725384,11.408895126514471,2.7193792294652877,9.214331029650989,0.14704276405576905,292.864989138032,460.07220960308877,2149.015474900972,1351.267571181818,1.515970194110458,0.21579854847121177,174.73427923723548,0.06912938887186768,0.10212136031136317,0.5747318362236759,0.4030141018526255
1024,283,2020,538.2198244068697,526.7046639056293,12.797387191333227,12.280145086642905,9.036267028569304,2.7086638181255083,213.95770608558846,168.00662005136454,3627.579125325471,2730.7300638348893,1.4972896215632994,0.7076451252462412,4292.696869226715,1.0464630939225643,0.15258256147183882,0.06617623614344137,0.1668472242080204
1025,284,2016,220.4709830113193,1072.047314091909,151.29237454787815,65.98272785558399,461.05889082416644,0.09392816224007389,325.3974631074853,14310.250877902696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
